"Step","Historylen4 - Episode_Reward/payload_2_target","Historylen4 - Episode_Reward/payload_2_target__MIN","Historylen4 - Episode_Reward/payload_2_target__MAX"
"11622","8.148210525512695","8.148210525512695","8.148210525512695"
"11624","8.206905364990234","8.206905364990234","8.206905364990234"
"11626","8.225076675415039","8.225076675415039","8.225076675415039"
"11629","8.237186431884766","8.237186431884766","8.237186431884766"
"11630","8.127845764160156","8.127845764160156","8.127845764160156"
"11634","8.098029136657715","8.098029136657715","8.098029136657715"
"11636","8.17413330078125","8.17413330078125","8.17413330078125"
"11638","8.073051452636719","8.073051452636719","8.073051452636719"
"11643","7.956137657165527","7.956137657165527","7.956137657165527"
"11646","8.094764709472656","8.094764709472656","8.094764709472656"
"11649","8.264020919799805","8.264020919799805","8.264020919799805"
"11650","7.7960920333862305","7.7960920333862305","7.7960920333862305"
"11652","8.155158996582031","8.155158996582031","8.155158996582031"
"11654","7.986815452575684","7.986815452575684","7.986815452575684"
"11655","8.084158897399902","8.084158897399902","8.084158897399902"
"11656","8.189074516296387","8.189074516296387","8.189074516296387"
"11657","8.092000961303711","8.092000961303711","8.092000961303711"
"11661","8.111135482788086","8.111135482788086","8.111135482788086"
"11663","8.171024322509766","8.171024322509766","8.171024322509766"
"11664","8.207719802856445","8.207719802856445","8.207719802856445"
"11666","7.7761125564575195","7.7761125564575195","7.7761125564575195"
"11667","8.014535903930664","8.014535903930664","8.014535903930664"
"11668","7.961198329925537","7.961198329925537","7.961198329925537"
"11674","8.257441520690918","8.257441520690918","8.257441520690918"
"11676","8.004191398620605","8.004191398620605","8.004191398620605"
"11678","8.218379974365234","8.218379974365234","8.218379974365234"
"11680","8.176725387573242","8.176725387573242","8.176725387573242"
"11681","8.193288803100586","8.193288803100586","8.193288803100586"
"11683","8.11585807800293","8.11585807800293","8.11585807800293"
"11688","8.13492202758789","8.13492202758789","8.13492202758789"
"11690","8.294394493103027","8.294394493103027","8.294394493103027"
"11692","8.258069038391113","8.258069038391113","8.258069038391113"
"11693","8.055032730102539","8.055032730102539","8.055032730102539"
"11694","8.264185905456543","8.264185905456543","8.264185905456543"
"11696","8.068251609802246","8.068251609802246","8.068251609802246"
"11697","8.046306610107422","8.046306610107422","8.046306610107422"
"11700","7.950522422790527","7.950522422790527","7.950522422790527"
"11701","8.235139846801758","8.235139846801758","8.235139846801758"
"11706","8.232400894165039","8.232400894165039","8.232400894165039"
"11708","8.018050193786621","8.018050193786621","8.018050193786621"
"11709","7.9965434074401855","7.9965434074401855","7.9965434074401855"
"11713","8.164029121398926","8.164029121398926","8.164029121398926"
"11715","7.982116222381592","7.982116222381592","7.982116222381592"
"11716","8.023978233337402","8.023978233337402","8.023978233337402"
"11717","8.224790573120117","8.224790573120117","8.224790573120117"
"11718","7.996230602264404","7.996230602264404","7.996230602264404"
"11720","8.059186935424805","8.059186935424805","8.059186935424805"
"11723","8.205595016479492","8.205595016479492","8.205595016479492"
"11725","7.867626190185547","7.867626190185547","7.867626190185547"
"11726","8.101673126220703","8.101673126220703","8.101673126220703"
"11727","7.9606170654296875","7.9606170654296875","7.9606170654296875"
"11730","8.125688552856445","8.125688552856445","8.125688552856445"
"11732","8.106002807617188","8.106002807617188","8.106002807617188"
"11733","8.041959762573242","8.041959762573242","8.041959762573242"
"11734","8.13674545288086","8.13674545288086","8.13674545288086"
"11735","8.138354301452637","8.138354301452637","8.138354301452637"
"11736","8.061924934387207","8.061924934387207","8.061924934387207"
"11737","8.220035552978516","8.220035552978516","8.220035552978516"
"11739","8.071342468261719","8.071342468261719","8.071342468261719"
"11740","8.142050743103027","8.142050743103027","8.142050743103027"
"11746","8.200922012329102","8.200922012329102","8.200922012329102"
"11748","8.175773620605469","8.175773620605469","8.175773620605469"
"11749","8.222943305969238","8.222943305969238","8.222943305969238"
"11751","8.135309219360352","8.135309219360352","8.135309219360352"
"11753","8.186155319213867","8.186155319213867","8.186155319213867"
"11759","8.179023742675781","8.179023742675781","8.179023742675781"
"11760","8.20340347290039","8.20340347290039","8.20340347290039"
"11763","8.28299617767334","8.28299617767334","8.28299617767334"
"11764","8.196657180786133","8.196657180786133","8.196657180786133"
"11765","8.210111618041992","8.210111618041992","8.210111618041992"
"11768","8.04085922241211","8.04085922241211","8.04085922241211"
"11769","8.226364135742188","8.226364135742188","8.226364135742188"
"11771","8.17556381225586","8.17556381225586","8.17556381225586"
"11772","8.074787139892578","8.074787139892578","8.074787139892578"
"11777","8.156339645385742","8.156339645385742","8.156339645385742"
"11778","8.026718139648438","8.026718139648438","8.026718139648438"
"11779","7.89346981048584","7.89346981048584","7.89346981048584"
"11784","8.10184097290039","8.10184097290039","8.10184097290039"
"11785","8.075069427490234","8.075069427490234","8.075069427490234"
"11788","8.196940422058105","8.196940422058105","8.196940422058105"
"11790","8.095003128051758","8.095003128051758","8.095003128051758"
"11791","7.76301908493042","7.76301908493042","7.76301908493042"
"11792","8.191360473632812","8.191360473632812","8.191360473632812"
"11793","8.01862907409668","8.01862907409668","8.01862907409668"
"11794","8.189120292663574","8.189120292663574","8.189120292663574"
"11796","8.041579246520996","8.041579246520996","8.041579246520996"
"11797","8.098529815673828","8.098529815673828","8.098529815673828"
"11798","8.174419403076172","8.174419403076172","8.174419403076172"
"11800","8.212557792663574","8.212557792663574","8.212557792663574"
"11805","8.191130638122559","8.191130638122559","8.191130638122559"
"11806","8.228228569030762","8.228228569030762","8.228228569030762"
"11808","7.946989059448242","7.946989059448242","7.946989059448242"
"11811","8.203330993652344","8.203330993652344","8.203330993652344"
"11813","8.186158180236816","8.186158180236816","8.186158180236816"
"11814","7.690620422363281","7.690620422363281","7.690620422363281"
"11817","8.186872482299805","8.186872482299805","8.186872482299805"
"11819","8.094392776489258","8.094392776489258","8.094392776489258"
"11820","8.200846672058105","8.200846672058105","8.200846672058105"
"11828","8.070731163024902","8.070731163024902","8.070731163024902"
"11829","8.142012596130371","8.142012596130371","8.142012596130371"
"11830","8.10352611541748","8.10352611541748","8.10352611541748"
"11831","7.867997646331787","7.867997646331787","7.867997646331787"
"11832","7.8554511070251465","7.8554511070251465","7.8554511070251465"
"11833","8.037321090698242","8.037321090698242","8.037321090698242"
"11836","8.114542007446289","8.114542007446289","8.114542007446289"
"11837","8.241142272949219","8.241142272949219","8.241142272949219"
"11839","8.16010856628418","8.16010856628418","8.16010856628418"
"11841","8.02427864074707","8.02427864074707","8.02427864074707"
"11843","8.046733856201172","8.046733856201172","8.046733856201172"
"11844","8.153072357177734","8.153072357177734","8.153072357177734"
"11845","8.157754898071289","8.157754898071289","8.157754898071289"
"11847","7.78187894821167","7.78187894821167","7.78187894821167"
"11849","8.00179672241211","8.00179672241211","8.00179672241211"
"11851","8.05072021484375","8.05072021484375","8.05072021484375"
"11853","8.134601593017578","8.134601593017578","8.134601593017578"
"11855","8.11086368560791","8.11086368560791","8.11086368560791"
"11856","8.22425365447998","8.22425365447998","8.22425365447998"
"11857","7.946454048156738","7.946454048156738","7.946454048156738"
"11859","8.029117584228516","8.029117584228516","8.029117584228516"
"11860","8.108892440795898","8.108892440795898","8.108892440795898"
"11863","7.6406402587890625","7.6406402587890625","7.6406402587890625"
"11864","8.147476196289062","8.147476196289062","8.147476196289062"
"11868","8.04953384399414","8.04953384399414","8.04953384399414"
"11870","8.139984130859375","8.139984130859375","8.139984130859375"
"11873","8.069397926330566","8.069397926330566","8.069397926330566"
"11874","8.213085174560547","8.213085174560547","8.213085174560547"
"11875","8.193208694458008","8.193208694458008","8.193208694458008"
"11876","8.03251838684082","8.03251838684082","8.03251838684082"
"11877","7.870502471923828","7.870502471923828","7.870502471923828"
"11879","8.167892456054688","8.167892456054688","8.167892456054688"
"11882","8.137229919433594","8.137229919433594","8.137229919433594"
"11884","7.8718414306640625","7.8718414306640625","7.8718414306640625"
"11885","8.152765274047852","8.152765274047852","8.152765274047852"
"11886","8.121278762817383","8.121278762817383","8.121278762817383"
"11887","7.993343353271484","7.993343353271484","7.993343353271484"
"11888","8.1954345703125","8.1954345703125","8.1954345703125"
"11889","8.202217102050781","8.202217102050781","8.202217102050781"
"11891","8.013029098510742","8.013029098510742","8.013029098510742"
"11893","8.209213256835938","8.209213256835938","8.209213256835938"
"11894","8.122591018676758","8.122591018676758","8.122591018676758"
"11895","8.137203216552734","8.137203216552734","8.137203216552734"
"11896","8.097365379333496","8.097365379333496","8.097365379333496"
"11897","7.961077690124512","7.961077690124512","7.961077690124512"
"11898","8.114724159240723","8.114724159240723","8.114724159240723"
"11899","7.899301052093506","7.899301052093506","7.899301052093506"
"11900","8.152776718139648","8.152776718139648","8.152776718139648"
"11901","8.161711692810059","8.161711692810059","8.161711692810059"
"11907","7.6687421798706055","7.6687421798706055","7.6687421798706055"
"11910","7.793300151824951","7.793300151824951","7.793300151824951"
"11914","8.220207214355469","8.220207214355469","8.220207214355469"
"11915","8.047220230102539","8.047220230102539","8.047220230102539"
"11917","7.9308600425720215","7.9308600425720215","7.9308600425720215"
"11918","8.228314399719238","8.228314399719238","8.228314399719238"
"11919","8.197164535522461","8.197164535522461","8.197164535522461"
"11920","8.122886657714844","8.122886657714844","8.122886657714844"
"11926","8.121088027954102","8.121088027954102","8.121088027954102"
"11930","7.991844177246094","7.991844177246094","7.991844177246094"
"11932","7.982912063598633","7.982912063598633","7.982912063598633"
"11934","7.935035705566406","7.935035705566406","7.935035705566406"
"11935","7.9601593017578125","7.9601593017578125","7.9601593017578125"
"11936","7.787248134613037","7.787248134613037","7.787248134613037"
"11939","8.10927963256836","8.10927963256836","8.10927963256836"
"11942","8.147738456726074","8.147738456726074","8.147738456726074"
"11948","8.008575439453125","8.008575439453125","8.008575439453125"
"11949","8.080013275146484","8.080013275146484","8.080013275146484"
"11953","8.054752349853516","8.054752349853516","8.054752349853516"
"11955","8.072183609008789","8.072183609008789","8.072183609008789"
"11956","8.02938461303711","8.02938461303711","8.02938461303711"
"11960","8.213702201843262","8.213702201843262","8.213702201843262"
"11962","7.975140571594238","7.975140571594238","7.975140571594238"
"11966","7.9574127197265625","7.9574127197265625","7.9574127197265625"
"11968","8.067520141601562","8.067520141601562","8.067520141601562"
"11970","8.022497177124023","8.022497177124023","8.022497177124023"
"11971","8.124234199523926","8.124234199523926","8.124234199523926"
"11973","7.985159873962402","7.985159873962402","7.985159873962402"
"11974","8.193096160888672","8.193096160888672","8.193096160888672"
"11975","8.101551055908203","8.101551055908203","8.101551055908203"
"11976","7.686145782470703","7.686145782470703","7.686145782470703"
"11979","7.9930925369262695","7.9930925369262695","7.9930925369262695"
"11980","8.096589088439941","8.096589088439941","8.096589088439941"
"11984","7.873569488525391","7.873569488525391","7.873569488525391"
"11988","7.860000133514404","7.860000133514404","7.860000133514404"
"11990","7.7389068603515625","7.7389068603515625","7.7389068603515625"
"11991","8.077467918395996","8.077467918395996","8.077467918395996"
"11992","8.218226432800293","8.218226432800293","8.218226432800293"
"11995","8.030584335327148","8.030584335327148","8.030584335327148"
"11999","8.139328002929688","8.139328002929688","8.139328002929688"
"12002","8.102182388305664","8.102182388305664","8.102182388305664"
"12003","8.129910469055176","8.129910469055176","8.129910469055176"
"12006","8.132684707641602","8.132684707641602","8.132684707641602"
"12007","8.109516143798828","8.109516143798828","8.109516143798828"
"12021","8.108806610107422","8.108806610107422","8.108806610107422"
"12028","7.922014236450195","7.922014236450195","7.922014236450195"
"12029","8.115285873413086","8.115285873413086","8.115285873413086"
"12030","7.864003658294678","7.864003658294678","7.864003658294678"
"12033","7.914388179779053","7.914388179779053","7.914388179779053"
"12034","8.031377792358398","8.031377792358398","8.031377792358398"
"12037","8.082575798034668","8.082575798034668","8.082575798034668"
"12038","8.088440895080566","8.088440895080566","8.088440895080566"
"12042","8.027241706848145","8.027241706848145","8.027241706848145"
"12044","8.0639066696167","8.0639066696167","8.0639066696167"
"12045","8.182239532470703","8.182239532470703","8.182239532470703"
"12048","8.13303279876709","8.13303279876709","8.13303279876709"
"12049","8.190077781677246","8.190077781677246","8.190077781677246"
"12050","8.156806945800781","8.156806945800781","8.156806945800781"
"12051","8.126192092895508","8.126192092895508","8.126192092895508"
"12052","8.161913871765137","8.161913871765137","8.161913871765137"
"12055","8.10971450805664","8.10971450805664","8.10971450805664"
"12058","8.1893310546875","8.1893310546875","8.1893310546875"
"12059","8.137346267700195","8.137346267700195","8.137346267700195"
"12061","8.214818000793457","8.214818000793457","8.214818000793457"
"12065","8.133831977844238","8.133831977844238","8.133831977844238"
"12068","8.12291145324707","8.12291145324707","8.12291145324707"
"12071","8.053924560546875","8.053924560546875","8.053924560546875"
"12072","7.889888286590576","7.889888286590576","7.889888286590576"
"12074","8.044900894165039","8.044900894165039","8.044900894165039"
"12075","8.128514289855957","8.128514289855957","8.128514289855957"
"12076","7.866782188415527","7.866782188415527","7.866782188415527"
"12077","7.751715660095215","7.751715660095215","7.751715660095215"
"12079","8.12304401397705","8.12304401397705","8.12304401397705"
"12081","8.179189682006836","8.179189682006836","8.179189682006836"
"12082","8.129804611206055","8.129804611206055","8.129804611206055"
"12084","8.199678421020508","8.199678421020508","8.199678421020508"
"12086","8.16489315032959","8.16489315032959","8.16489315032959"
"12087","8.051071166992188","8.051071166992188","8.051071166992188"
"12088","8.25811767578125","8.25811767578125","8.25811767578125"
"12089","8.131193161010742","8.131193161010742","8.131193161010742"
"12090","7.98859167098999","7.98859167098999","7.98859167098999"
"12092","8.000570297241211","8.000570297241211","8.000570297241211"
"12093","8.060168266296387","8.060168266296387","8.060168266296387"
"12095","7.991622447967529","7.991622447967529","7.991622447967529"
"12097","8.156742095947266","8.156742095947266","8.156742095947266"
"12098","8.105497360229492","8.105497360229492","8.105497360229492"
"12099","8.204627990722656","8.204627990722656","8.204627990722656"
"12101","8.163193702697754","8.163193702697754","8.163193702697754"
"12103","8.029233932495117","8.029233932495117","8.029233932495117"
"12105","8.045430183410645","8.045430183410645","8.045430183410645"
"12106","8.10000228881836","8.10000228881836","8.10000228881836"
"12107","8.081161499023438","8.081161499023438","8.081161499023438"
"12109","7.769072532653809","7.769072532653809","7.769072532653809"
"12111","8.196394920349121","8.196394920349121","8.196394920349121"
"12115","8.141334533691406","8.141334533691406","8.141334533691406"
"12117","8.204278945922852","8.204278945922852","8.204278945922852"
"12118","7.841728210449219","7.841728210449219","7.841728210449219"
"12123","8.068553924560547","8.068553924560547","8.068553924560547"
"12125","8.044548034667969","8.044548034667969","8.044548034667969"
"12130","7.970265865325928","7.970265865325928","7.970265865325928"
"12133","8.149639129638672","8.149639129638672","8.149639129638672"
"12134","8.105234146118164","8.105234146118164","8.105234146118164"
"12136","8.087204933166504","8.087204933166504","8.087204933166504"
"12141","8.116132736206055","8.116132736206055","8.116132736206055"
"12150","8.217967987060547","8.217967987060547","8.217967987060547"
"12152","7.9978179931640625","7.9978179931640625","7.9978179931640625"
"12158","8.22952938079834","8.22952938079834","8.22952938079834"
"12159","7.953906059265137","7.953906059265137","7.953906059265137"
"12163","8.089118003845215","8.089118003845215","8.089118003845215"
"12165","8.119726181030273","8.119726181030273","8.119726181030273"
"12170","8.124890327453613","8.124890327453613","8.124890327453613"
"12172","8.098438262939453","8.098438262939453","8.098438262939453"
"12176","7.935705184936523","7.935705184936523","7.935705184936523"
"12178","8.15397834777832","8.15397834777832","8.15397834777832"
"12179","8.204025268554688","8.204025268554688","8.204025268554688"
"12180","8.187994003295898","8.187994003295898","8.187994003295898"
"12181","8.234975814819336","8.234975814819336","8.234975814819336"
"12183","8.137300491333008","8.137300491333008","8.137300491333008"
"12184","8.197662353515625","8.197662353515625","8.197662353515625"
"12185","8.167937278747559","8.167937278747559","8.167937278747559"
"12186","8.122526168823242","8.122526168823242","8.122526168823242"
"12187","8.219099044799805","8.219099044799805","8.219099044799805"
"12188","8.178136825561523","8.178136825561523","8.178136825561523"
"12189","8.13564682006836","8.13564682006836","8.13564682006836"
"12191","8.179046630859375","8.179046630859375","8.179046630859375"
"12193","8.037144660949707","8.037144660949707","8.037144660949707"
"12196","8.083501815795898","8.083501815795898","8.083501815795898"
"12197","8.103838920593262","8.103838920593262","8.103838920593262"
"12201","8.120582580566406","8.120582580566406","8.120582580566406"
"12202","8.086530685424805","8.086530685424805","8.086530685424805"
"12203","7.949355602264404","7.949355602264404","7.949355602264404"
"12208","8.171817779541016","8.171817779541016","8.171817779541016"
"12209","8.17346477508545","8.17346477508545","8.17346477508545"
"12211","8.193780899047852","8.193780899047852","8.193780899047852"
"12212","8.236177444458008","8.236177444458008","8.236177444458008"
"12216","8.135444641113281","8.135444641113281","8.135444641113281"
"12220","8.015069961547852","8.015069961547852","8.015069961547852"
"12221","8.089877128601074","8.089877128601074","8.089877128601074"
"12222","8.014318466186523","8.014318466186523","8.014318466186523"
"12223","8.219351768493652","8.219351768493652","8.219351768493652"
"12224","7.990314483642578","7.990314483642578","7.990314483642578"
"12227","8.204022407531738","8.204022407531738","8.204022407531738"
"12232","8.118699073791504","8.118699073791504","8.118699073791504"
"12233","8.249723434448242","8.249723434448242","8.249723434448242"
"12236","8.074925422668457","8.074925422668457","8.074925422668457"
"12238","7.926279067993164","7.926279067993164","7.926279067993164"
"12241","8.07236099243164","8.07236099243164","8.07236099243164"
"12242","8.092828750610352","8.092828750610352","8.092828750610352"
"12243","7.884032726287842","7.884032726287842","7.884032726287842"
"12244","8.052413940429688","8.052413940429688","8.052413940429688"
"12246","8.037113189697266","8.037113189697266","8.037113189697266"
"12249","8.143777847290039","8.143777847290039","8.143777847290039"
"12250","8.240066528320312","8.240066528320312","8.240066528320312"
"12252","8.208826065063477","8.208826065063477","8.208826065063477"
"12253","8.109451293945312","8.109451293945312","8.109451293945312"
"12255","8.004145622253418","8.004145622253418","8.004145622253418"
"12256","8.166291236877441","8.166291236877441","8.166291236877441"
"12259","8.103690147399902","8.103690147399902","8.103690147399902"
"12263","8.065004348754883","8.065004348754883","8.065004348754883"
"12269","8.03336238861084","8.03336238861084","8.03336238861084"
"12271","7.970778465270996","7.970778465270996","7.970778465270996"
"12273","8.064149856567383","8.064149856567383","8.064149856567383"
"12280","8.21357250213623","8.21357250213623","8.21357250213623"
"12281","8.031879425048828","8.031879425048828","8.031879425048828"
"12283","8.130199432373047","8.130199432373047","8.130199432373047"
"12284","8.12192440032959","8.12192440032959","8.12192440032959"
"12289","8.189611434936523","8.189611434936523","8.189611434936523"
"12290","7.975886821746826","7.975886821746826","7.975886821746826"
"12292","8.193276405334473","8.193276405334473","8.193276405334473"
"12293","8.117613792419434","8.117613792419434","8.117613792419434"
"12296","8.102506637573242","8.102506637573242","8.102506637573242"
"12298","8.080986976623535","8.080986976623535","8.080986976623535"
"12299","8.140068054199219","8.140068054199219","8.140068054199219"
"12302","8.235869407653809","8.235869407653809","8.235869407653809"
"12305","8.136085510253906","8.136085510253906","8.136085510253906"
"12310","8.147102355957031","8.147102355957031","8.147102355957031"
"12312","8.110404968261719","8.110404968261719","8.110404968261719"
"12313","8.121342658996582","8.121342658996582","8.121342658996582"
"12315","8.21400260925293","8.21400260925293","8.21400260925293"
"12316","7.9091925621032715","7.9091925621032715","7.9091925621032715"
"12317","8.094884872436523","8.094884872436523","8.094884872436523"
"12319","7.8570966720581055","7.8570966720581055","7.8570966720581055"
"12321","7.960720062255859","7.960720062255859","7.960720062255859"
"12322","8.042516708374023","8.042516708374023","8.042516708374023"
"12323","8.152950286865234","8.152950286865234","8.152950286865234"
"12325","8.130411148071289","8.130411148071289","8.130411148071289"
"12327","8.114299774169922","8.114299774169922","8.114299774169922"
"12329","8.268542289733887","8.268542289733887","8.268542289733887"
"12332","8.141719818115234","8.141719818115234","8.141719818115234"
"12334","8.148614883422852","8.148614883422852","8.148614883422852"
"12335","8.187788009643555","8.187788009643555","8.187788009643555"
"12336","7.39224910736084","7.39224910736084","7.39224910736084"
"12337","7.854117393493652","7.854117393493652","7.854117393493652"
"12348","7.957209587097168","7.957209587097168","7.957209587097168"
"12349","8.141128540039062","8.141128540039062","8.141128540039062"
"12350","7.852309703826904","7.852309703826904","7.852309703826904"
"12354","8.014250755310059","8.014250755310059","8.014250755310059"
"12355","7.940146446228027","7.940146446228027","7.940146446228027"
"12358","8.170249938964844","8.170249938964844","8.170249938964844"
"12360","8.226028442382812","8.226028442382812","8.226028442382812"
"12361","8.177539825439453","8.177539825439453","8.177539825439453"
"12362","8.067816734313965","8.067816734313965","8.067816734313965"
"12366","8.026473045349121","8.026473045349121","8.026473045349121"
"12367","8.224767684936523","8.224767684936523","8.224767684936523"
"12368","8.011767387390137","8.011767387390137","8.011767387390137"
"12369","8.151527404785156","8.151527404785156","8.151527404785156"
"12370","8.16840648651123","8.16840648651123","8.16840648651123"
"12371","8.011370658874512","8.011370658874512","8.011370658874512"
"12372","8.044047355651855","8.044047355651855","8.044047355651855"
"12380","8.079151153564453","8.079151153564453","8.079151153564453"
"12381","8.210920333862305","8.210920333862305","8.210920333862305"
"12383","7.988608360290527","7.988608360290527","7.988608360290527"
"12385","7.9209818840026855","7.9209818840026855","7.9209818840026855"
"12388","8.198036193847656","8.198036193847656","8.198036193847656"
"12389","8.049520492553711","8.049520492553711","8.049520492553711"
"12391","8.028509140014648","8.028509140014648","8.028509140014648"
"12394","8.180703163146973","8.180703163146973","8.180703163146973"
"12395","7.935286521911621","7.935286521911621","7.935286521911621"
"12397","8.166404724121094","8.166404724121094","8.166404724121094"
"12400","8.019171714782715","8.019171714782715","8.019171714782715"
"12401","8.032384872436523","8.032384872436523","8.032384872436523"
"12402","8.1727294921875","8.1727294921875","8.1727294921875"
"12406","7.959863185882568","7.959863185882568","7.959863185882568"
"12408","7.964653968811035","7.964653968811035","7.964653968811035"
"12411","8.081740379333496","8.081740379333496","8.081740379333496"
"12414","7.814980983734131","7.814980983734131","7.814980983734131"
"12415","8.114214897155762","8.114214897155762","8.114214897155762"
"12416","8.192150115966797","8.192150115966797","8.192150115966797"
"12420","8.180717468261719","8.180717468261719","8.180717468261719"
"12421","8.15157699584961","8.15157699584961","8.15157699584961"
"12423","8.179803848266602","8.179803848266602","8.179803848266602"
"12425","8.236172676086426","8.236172676086426","8.236172676086426"
"12426","8.105401039123535","8.105401039123535","8.105401039123535"
"12427","8.09157943725586","8.09157943725586","8.09157943725586"
"12428","8.175373077392578","8.175373077392578","8.175373077392578"
"12432","8.04545783996582","8.04545783996582","8.04545783996582"
"12433","8.121194839477539","8.121194839477539","8.121194839477539"
"12434","8.163351058959961","8.163351058959961","8.163351058959961"
"12435","8.198114395141602","8.198114395141602","8.198114395141602"
"12439","7.958609580993652","7.958609580993652","7.958609580993652"
"12440","8.151716232299805","8.151716232299805","8.151716232299805"
"12443","8.217178344726562","8.217178344726562","8.217178344726562"
"12444","7.976188659667969","7.976188659667969","7.976188659667969"
"12445","8.041518211364746","8.041518211364746","8.041518211364746"
"12446","8.092530250549316","8.092530250549316","8.092530250549316"
"12447","8.219503402709961","8.219503402709961","8.219503402709961"
"12448","8.09724235534668","8.09724235534668","8.09724235534668"
"12450","8.0272216796875","8.0272216796875","8.0272216796875"
"12451","8.023439407348633","8.023439407348633","8.023439407348633"
"12453","8.225312232971191","8.225312232971191","8.225312232971191"
"12454","8.066771507263184","8.066771507263184","8.066771507263184"
"12456","7.980050563812256","7.980050563812256","7.980050563812256"
"12461","7.871507167816162","7.871507167816162","7.871507167816162"
"12462","7.879398345947266","7.879398345947266","7.879398345947266"
"12463","8.099971771240234","8.099971771240234","8.099971771240234"
"12466","7.866596221923828","7.866596221923828","7.866596221923828"
"12467","8.193705558776855","8.193705558776855","8.193705558776855"
"12468","7.943322658538818","7.943322658538818","7.943322658538818"
"12469","8.015506744384766","8.015506744384766","8.015506744384766"
"12470","8.169251441955566","8.169251441955566","8.169251441955566"
"12471","8.208871841430664","8.208871841430664","8.208871841430664"
"12477","8.014774322509766","8.014774322509766","8.014774322509766"
"12478","8.09138298034668","8.09138298034668","8.09138298034668"
"12482","8.213041305541992","8.213041305541992","8.213041305541992"
"12483","7.938710689544678","7.938710689544678","7.938710689544678"
"12486","7.81222677230835","7.81222677230835","7.81222677230835"
"12487","8.069857597351074","8.069857597351074","8.069857597351074"
"12492","8.179136276245117","8.179136276245117","8.179136276245117"
"12495","7.927629470825195","7.927629470825195","7.927629470825195"
"12496","7.971434593200684","7.971434593200684","7.971434593200684"
"12497","8.045610427856445","8.045610427856445","8.045610427856445"
"12498","8.200056076049805","8.200056076049805","8.200056076049805"
"12499","7.910922050476074","7.910922050476074","7.910922050476074"
"12504","8.073676109313965","8.073676109313965","8.073676109313965"
"12506","8.207633972167969","8.207633972167969","8.207633972167969"
"12507","8.178686141967773","8.178686141967773","8.178686141967773"
"12508","8.101991653442383","8.101991653442383","8.101991653442383"
"12509","8.139052391052246","8.139052391052246","8.139052391052246"
"12510","8.163745880126953","8.163745880126953","8.163745880126953"
"12512","8.131746292114258","8.131746292114258","8.131746292114258"
"12515","7.938926696777344","7.938926696777344","7.938926696777344"
"12517","8.044900894165039","8.044900894165039","8.044900894165039"
"12518","8.206648826599121","8.206648826599121","8.206648826599121"
"12519","8.122200012207031","8.122200012207031","8.122200012207031"
"12520","7.87298583984375","7.87298583984375","7.87298583984375"
"12521","7.929778099060059","7.929778099060059","7.929778099060059"
"12522","8.057746887207031","8.057746887207031","8.057746887207031"
"12523","7.950281143188477","7.950281143188477","7.950281143188477"
"12527","8.126399040222168","8.126399040222168","8.126399040222168"
"12529","8.044637680053711","8.044637680053711","8.044637680053711"
"12532","8.172754287719727","8.172754287719727","8.172754287719727"
"12533","8.13558578491211","8.13558578491211","8.13558578491211"
"12537","8.028778076171875","8.028778076171875","8.028778076171875"
"12541","8.02202320098877","8.02202320098877","8.02202320098877"
"12542","8.22461223602295","8.22461223602295","8.22461223602295"
"12548","7.912515163421631","7.912515163421631","7.912515163421631"
"12549","8.120363235473633","8.120363235473633","8.120363235473633"
"12554","8.09248161315918","8.09248161315918","8.09248161315918"
"12555","7.962100982666016","7.962100982666016","7.962100982666016"
"12556","8.040216445922852","8.040216445922852","8.040216445922852"
"12559","7.903311729431152","7.903311729431152","7.903311729431152"
"12560","8.208069801330566","8.208069801330566","8.208069801330566"
"12561","7.853468894958496","7.853468894958496","7.853468894958496"
"12565","8.252298355102539","8.252298355102539","8.252298355102539"
"12566","8.129783630371094","8.129783630371094","8.129783630371094"
"12569","7.963460445404053","7.963460445404053","7.963460445404053"
"12572","8.270380020141602","8.270380020141602","8.270380020141602"
"12579","8.150691032409668","8.150691032409668","8.150691032409668"
"12581","8.216421127319336","8.216421127319336","8.216421127319336"
"12582","8.160188674926758","8.160188674926758","8.160188674926758"
"12583","8.126252174377441","8.126252174377441","8.126252174377441"
"12584","8.179576873779297","8.179576873779297","8.179576873779297"
"12585","8.0619478225708","8.0619478225708","8.0619478225708"
"12586","7.840754508972168","7.840754508972168","7.840754508972168"
"12592","8.143072128295898","8.143072128295898","8.143072128295898"
"12594","7.893016815185547","7.893016815185547","7.893016815185547"
"12597","8.216754913330078","8.216754913330078","8.216754913330078"
"12599","8.201783180236816","8.201783180236816","8.201783180236816"
"12600","8.139494895935059","8.139494895935059","8.139494895935059"
"12601","8.121072769165039","8.121072769165039","8.121072769165039"
"12603","8.1484375","8.1484375","8.1484375"
"12606","8.178150177001953","8.178150177001953","8.178150177001953"
"12607","8.140703201293945","8.140703201293945","8.140703201293945"
"12609","8.044232368469238","8.044232368469238","8.044232368469238"
"12610","8.139118194580078","8.139118194580078","8.139118194580078"
"12611","8.06701374053955","8.06701374053955","8.06701374053955"
"12616","8.221871376037598","8.221871376037598","8.221871376037598"
"12620","8.029237747192383","8.029237747192383","8.029237747192383"
"12621","8.106451988220215","8.106451988220215","8.106451988220215"
"12622","7.8443922996521","7.8443922996521","7.8443922996521"
"12625","7.900360107421875","7.900360107421875","7.900360107421875"
